date,player,market,line,american_odds,actual,over,team,opponent,book,side,game,event_id,team_moneyline,opponent_moneyline,game_total,open_team_moneyline,close_team_moneyline,moneyline_move,open_game_total,close_game_total,total_move,moneyline_implied_probability,favorite_status,team_implied_runs,opponent_implied_runs,opponent_implied_runs_proxy,recent_games,recent_rate,season_rate,rolling_avg_5,rolling_avg_10,rolling_avg_15,rolling_total_bases_10,rolling_hr_rate_15,rolling_k_rate_10,opponent_rate,pitcher_k_rate,pitcher_walk_rate,pitcher_hr_rate,team_k_rate,team_walk_rate,batter_k_rate,batter_walk_rate,barrel_rate,hard_hit_rate,xwoba,xba,xslg,park_factor,hit_factor,hr_factor,k_factor,temperature,wind_mph,pitcher,throws,bats,venue,roof,target,source_file,americanOdds,finalProbabilityPercent,sportsbookImpliedPercent,finalEdgePercent,recommendation,confidence,weatherAdjustmentPercent,savantAdjustmentPercent,oddsMovementAdjustmentPercent
2026-05-03,Josh Jung,batter_hits,0.5,100,0,0,TEX,DET,PrizePicks,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Wenceel Pérez,batter_hits,0.5,-179,0,0,DET,TEX,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Spencer Torkelson,batter_hits,0.5,-173,0,0,DET,TEX,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Hao-Yu Lee,batter_hits,0.5,-143,0,0,DET,TEX,BetRivers,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Kyle Higashioka,batter_hits,0.5,-164,0,0,TEX,DET,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Ezequiel Duran,batter_hits,0.5,-173,0,0,TEX,DET,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Kevin McGonigle,batter_hits,0.5,-250,0,0,DET,TEX,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Colt Keith,batter_hits,0.5,-197,0,0,DET,TEX,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Kerry Carpenter,batter_hits,0.5,-159,0,0,DET,TEX,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Jake Rogers,batter_hits,0.5,100,0,0,DET,TEX,PrizePicks,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Josh Smith,batter_hits,0.5,-157,0,0,TEX,DET,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Corey Seager,batter_hits,0.5,-257,0,0,TEX,DET,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Evan Carter,batter_hits,0.5,-134,0,0,TEX,DET,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Riley Greene,batter_hits,0.5,-205,0,0,DET,TEX,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Brandon Nimmo,batter_hits,0.5,100,1,1,TEX,DET,PrizePicks,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Matt Vierling,batter_hits,0.5,-128,0,0,DET,TEX,DraftKings,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Andrew McCutchen,batter_hits,0.5,-115,0,0,TEX,DET,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Jake Burger,batter_hits,0.5,-200,0,0,TEX,DET,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Josh Jung,batter_hits,1.5,159,0,0,TEX,DET,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Josh Jung,batter_hits,1.5,-218,0,0,TEX,DET,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Corey Seager,batter_hits,0.5,191,0,0,TEX,DET,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Jake Burger,batter_hits,0.5,146,0,0,TEX,DET,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Kyle Higashioka,batter_hits,0.5,121,0,0,TEX,DET,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Evan Carter,batter_hits,0.5,-102,0,0,TEX,DET,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Sam Haggerty,batter_hits,0.5,-103,0,0,TEX,DET,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Sam Haggerty,batter_hits,0.5,-134,0,0,TEX,DET,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Kevin McGonigle,batter_hits,0.5,181,0,0,DET,TEX,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Dillon Dingler,batter_hits,0.5,-244,0,0,DET,TEX,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Dillon Dingler,batter_hits,0.5,176,0,0,DET,TEX,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Riley Greene,batter_hits,0.5,151,0,0,DET,TEX,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Gleyber Torres,batter_hits,0.5,-205,0,0,DET,TEX,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Gleyber Torres,batter_hits,0.5,150,0,0,DET,TEX,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Ezequiel Duran,batter_hits,0.5,127,0,0,TEX,DET,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Colt Keith,batter_hits,0.5,145,0,0,DET,TEX,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Spencer Torkelson,batter_hits,0.5,127,0,0,DET,TEX,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Danny Jansen,batter_hits,0.5,-141,0,0,TEX,DET,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Danny Jansen,batter_hits,0.5,104,0,0,TEX,DET,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Kerry Carpenter,batter_hits,0.5,118,0,0,DET,TEX,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Matt Vierling,batter_hits,0.5,-103,0,0,DET,TEX,DraftKings,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Andrew McCutchen,batter_hits,0.5,-115,0,0,TEX,DET,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Hao-Yu Lee,batter_hits,1.5,100,0,0,DET,TEX,PrizePicks,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Hao-Yu Lee,batter_hits,1.5,100,0,0,DET,TEX,PrizePicks,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Alejandro Osuna,batter_hits,0.5,100,0,0,TEX,DET,PrizePicks,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Alejandro Osuna,batter_hits,0.5,100,0,0,TEX,DET,PrizePicks,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Wenceel Pérez,batter_hits,0.5,132,0,0,DET,TEX,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Josh Jung,batter_hits,0.5,100,0,0,TEX,DET,PrizePicks,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Josh Smith,batter_hits,0.5,115,0,0,TEX,DET,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Brandon Nimmo,batter_hits,0.5,100,1,1,TEX,DET,PrizePicks,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Jake Rogers,batter_hits,0.5,100,0,0,DET,TEX,PrizePicks,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Evan Carter,batter_hits,1.5,100,0,0,TEX,DET,PrizePicks,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Evan Carter,batter_hits,1.5,100,0,0,TEX,DET,PrizePicks,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Matt Vierling,batter_hits,1.5,100,0,0,DET,TEX,PrizePicks,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Matt Vierling,batter_hits,1.5,100,0,0,DET,TEX,PrizePicks,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Sam Haggerty,batter_hits,1.5,100,0,0,TEX,DET,PrizePicks,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Sam Haggerty,batter_hits,1.5,100,0,0,TEX,DET,PrizePicks,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Joc Pederson,batter_hits,1.5,100,0,0,TEX,DET,PrizePicks,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Joc Pederson,batter_hits,1.5,100,0,0,TEX,DET,PrizePicks,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Brandon Nimmo,batter_hits,1.5,193,1,0,TEX,DET,Underdog Fantasy,Over,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Brandon Nimmo,batter_hits,1.5,-271,1,0,TEX,DET,Underdog Fantasy,Under,Texas Rangers @ Detroit Tigers,13359,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
2026-05-03,Kyle Schwarber,batter_hits,0.5,-203,2,1,PHI,MIA,DraftKings,Over,Philadelphia Phillies @ Miami Marlins,14242,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0,0.5,,0.0,0.0,0.0,,,,,,,,,,0.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,
